read2_code,phecode
M23..,703.0
M230.,703.1
M2300,703.1
M2301,703.1
M2302,703.1
M2304,703.1
M230z,703.1
M231.,703.0
M23y.,703.0
M23y0,703.0
M23y1,703.0
M23y2,703.0
M23y6,703.0
M23y7,703.0
M23yA,703.0
M23yB,703.0
M23yC,703.0
M23yD,703.0
M23yE,703.0
M23yF,703.0
M23yH,703.0
M23yJ,703.0
M23yz,703.0
M23z.,703.0
M24..,704.2
M240.,704.1
M2400,704.1
M2401,704.11
M2402,704.1
M2403,704.1
M2404,704.1
M240B,704.1
M240C,704.1
M240H,704.1
M240K,704.1
M240L,704.1
M240M,704.12
M240R,695.7
M240S,704.1
M240T,701.0
M240z,704.1
M241.,704.2
M2411,704.2
M241z,704.2
M242.,704.8
M242z,704.8
M2430,704.0
M244.,704.0
M2441,704.8
M2443,686.2
M2444,686.0
M2446,704.8
M2447,686.0
M244z,704.0
M245.,704.8
M24X.,704.1
M24y0,704.8
M24z.,704.0
M25..,705.0
M251.,705.0
M251z,705.0
M252.,705.1
M2521,705.1
M2522,705.1
M2523,705.1
M25y1,705.3
M25y5,705.0
M25y6,706.1
M25yX,705.0
M25z.,705.0
M26..,704.0
M260.,706.1
M2600,706.1
M260z,706.1
M261.,706.1
M2610,706.1
M2611,706.1
M2616,706.1
M2618,706.1
M261A,706.1
M261D,706.1
M261E,706.1
M261H,706.1
M261J,706.1
M261K,706.1
M261X,706.1
M261z,706.1
M262.,706.2
M262.,704.0
M2620,706.2
M2620,704.0
M2621,706.2
M2621,704.0
M2622,706.2
M2622,704.0
M263.,690.1
M2630,690.1
M2631,690.1
M2632,690.1
M263z,690.1
M26y.,704.8
M26y0,706.8
M26y1,706.8
M26y2,706.1
M26y3,750.13
M26y4,704.8
M26yz,704.8
M26z.,704.0
M27..,707.0
M270.,707.1
M271.,707.0
M2710,443.7
M2711,443.7
M2712,443.7
M2713,707.0
M2714,707.0
M2715,707.0
M2716,707.0
M2717,707.0
M272.,707.0
M273.,707.0
M274.,707.0
M27y.,707.0
M27z.,707.0
M28..,947.0
M280.,947.0
M281.,947.0
M2820,947.0
M2821,947.0
M283.,947.0
M285.,947.0
M286.,947.0
M287.,947.0
M28y.,947.0
M28yz,947.0
M28z.,947.0
M29..,694.2
M290.,694.2
M290z,694.2
M291.,694.2
M292.,694.2
M2920,694.2
M2921,694.2
M2923,694.2
M2924,694.2
M293.,694.2
M294.,694.2
M2940,694.2
M2941,694.2
M2942,694.2
M295.,694.2
M2951,694.1
M296.,694.2
M297.,694.2
M29z.,694.2
M2B..,706.2
M2V..,701.0
M2W..,706.2
M2y..,689.0
M2y01,694.2
M2y02,694.3
M2y03,695.8
M2y04,782.6
M2y05,454.11
M2y06,217.0
M2y07,782.6
M2y09,694.2
M2y0X,694.3
M2y0z,689.0
M2y1.,701.2
M2y11,701.4
M2y12,701.2
M2y13,701.2
M2y14,701.2
M2y15,701.2
M2y16,701.2
M2y1z,701.2
M2y22,938.2
M2y23,689.0
M2y24,702.4
M2y2z,689.0
M2y3.,701.5
M2y4.,689.0
M2y40,701.0
M2y41,939.0
M2y42,687.0
M2y43,701.0
M2y44,706.2
M2y45,706.2
M2y46,216.0
M2y47,287.1
M2y48,689.0
M2y4D,689.0
M2y4z,689.0
M2y8.,701.0
M2yA.,689.0
M2yB.,689.0
M2yC.,694.2
M2yD.,698.0
M2yE.,689.0
M2yz.,689.0
M2z..,689.0
M2z0.,689.0
Myu0.,686.0
Myu02,686.2
Myu2.,939.0
Myu22,939.0
Myu23,939.0
Myu2B,698.0
Myu2D,698.0
Myu30,696.41
Myu32,695.7
Myu36,689.0
Myu43,695.8
Myu60,703.0
Myu62,704.11
Myu63,704.1
Myu64,704.1
Myu68,706.1
Myu69,695.3
Myu6A,706.2
Myu6F,706.1
Myu71,694.2
Myu75,701.0
Myu77,686.4
Myu7A,694.3
Myu7C,689.0
Mz...,689.0
N0...,709.7
N000.,695.42
N0000,695.42
N000z,695.42
N001.,709.3
N0011,709.3
N002.,709.2
N003.,709.5
N003X,709.5
N004.,709.4
N005.,714.1
N006.,286.7
N00y0,772.0
N00z.,709.7
N010.,711.1
N0102,711.1
N0103,711.1
N0104,711.1
N0105,711.1
N0106,711.1
N0108,41.1
N010y,711.1
N010z,711.1
N011.,711.2
N01w.,713.0
N01wB,713.0
N01z.,711.1
N02..,274.2
N020.,274.21
N0216,274.21
N022.,274.21
N0226,274.21
N022z,274.21
N023.,274.11
N0234,274.11
N0237,274.11
N0238,274.11
N023x,274.11
N023z,274.11
N02y8,274.2
N02zD,274.2
N038.,713.0
N04..,714.0
N040.,714.1
N0402,714.1
N0405,714.1
N0408,714.1
N0409,714.1
N040D,714.1
N040G,714.1
N040N,446.3
N040N,714.1
N040P,714.1
N040Q,714.1
N040R,714.1
N040S,714.1
N040T,714.1
N041.,714.1
N0422,714.1
N043.,714.2
N0431,714.2
N0432,714.2
N044.,714.0
N0450,715.2
N0451,714.2
N0455,714.2
N047.,714.1
N04X.,714.1
N04y.,716.0
N04y1,716.0
N04y2,714.1
N04y3,727.1
N04yz,716.0
N04z.,716.0
N05..,716.9
N0503,740.2
N0504,740.2
N0506,740.9
N0507,740.2
N051.,740.9
N0511,740.9
N0512,740.9
N0513,740.9
N0514,740.9
N0515,740.11
N0516,740.9
N0517,740.9
N0518,740.9
N051B,716.9
N051C,740.11
N051D,740.9
N051E,740.9
N051F,740.9
N051G,721.0
N051z,740.9
N052.,740.12
N0521,740.12
N0524,740.12
N0525,740.12
N0526,740.12
N0527,740.12
N0528,740.12
N052z,740.12
N053.,716.9
N0530,716.9
N0531,716.9
N0534,716.9
N0535,716.9
N0536,716.9
N0537,716.9
N0538,716.9
N0539,740.1
N053z,716.9
N054.,716.9
N0545,740.1
N05z.,716.9
N05z0,716.9
N05z1,716.9
N05z2,716.9
N05z3,716.9
N05z4,716.9
N05z5,740.1
N05z6,716.9
N05z7,716.9
N05z8,716.9
N05z9,716.9
N05zA,716.9
N05zB,716.9
N05zC,716.9
N05zE,716.9
N05zF,716.9
N05zG,716.9
N05zH,716.9
N05zJ,740.1
N05zK,716.9
N05zL,716.9
N05zL,716.2
N05zN,716.9
N05zP,716.9
N05zQ,716.9
N05zR,716.9
N05zS,716.9
N05zT,716.9
N05zU,716.9
N05zz,716.9
N06..,716.9
N060.,716.3
N061.,836.0
N0616,836.0
N0617,836.0
N0618,836.0
N061F,836.0
N061H,836.0
N061S,836.0
N062.,716.0
N062z,716.0
N063.,716.0
N064.,716.0
N064K,716.0
N065.,714.0
N0651,714.0
N0654,714.0
N0656,714.0
N0658,714.0
N0659,714.0
N065A,714.0
N065z,714.0
N066.,716.2
N0664,716.2
N0666,716.2
N0667,716.2
N06y.,716.0
N06z.,716.9
N06z.,740.9
N06z0,716.9
N06z0,740.9
N06z1,716.9
N06z1,740.9
N06z2,716.9
N06z2,740.9
N06z3,716.9
N06z3,740.9
N06z4,716.9
N06z4,740.9
N06z5,716.9
N06z5,740.9
N06z6,716.9
N06z6,740.9
N06z7,716.9
N06z7,740.9
N06z8,716.9
N06z8,740.9
N06z9,716.9
N06z9,740.9
N06zA,716.9
N06zA,740.9
N06zB,716.9
N06zB,740.9
N06zz,716.9
N06zz,740.9
N07..,835.0
N070.,835.0
N0700,835.0
N0701,835.0
N0702,835.0
N0703,835.0
N0704,835.0
N0706,835.0
N0707,835.0
N0708,835.0
N0709,835.0
N070A,835.0
N070B,835.0
N070z,835.0
N071.,835.0
N0710,835.0
N0711,835.0
N0712,835.0
N0713,835.0
N0714,835.0
N0717,835.0
N071A,835.0
N071B,835.0
N071C,835.0
N072.,835.0
N0720,835.0
N0721,835.0
N0722,835.0
N073.,835.0
N074.,835.0
N07y.,835.0
N07y1,742.9
N07y2,742.9
N07y4,742.9
N07y5,835.0
N07y6,741.0
N07yA,835.0
N07yD,835.0
N07yE,835.0
N07yH,835.0
N07yy,742.9
N07yz,835.0
N07z.,835.0
N08..,742.9
N0805,742.8
N0805,742.9
N0809,742.8
N0809,742.9
N081.,742.1
N0810,742.1
N0812,742.1
N0815,742.1
N0816,742.1
N081B,742.1
N081D,742.1
N082.,742.9
N0822,742.9
N0825,742.9
N082A,742.9
N082L,742.9
N082M,742.9
N082P,742.9
N082R,742.9
N082X,742.9
N082Y,742.9
N082Z,742.9
N082z,742.9
N083.,742.9
N0831,742.9
N0832,742.9
N0836,742.9
N0837,742.9
N083A,742.9
N083F,742.9
N083G,742.9
N083L,742.9
N083N,742.9
N083Y,742.9
N083d,742.9
N083f,742.9
N083k,742.9
N083l,742.9
N083p,742.2
N083q,742.2
N083r,742.2
N083t,742.9
N083x,742.9
N084.,739.0
N0841,739.0
N0842,739.0
N0843,739.0
N0844,739.0
N0846,739.0
N084C,739.0
N084G,739.0
N084H,739.0
N084S,739.0
N084U,739.0
N084f,739.0
N0854,741.1
N085C,741.1
N085T,741.1
N0860,742.0
N0870,742.8
N0870,742.9
N0877,742.8
N0877,742.9
N08yA,742.9
N08yB,742.9
N09..,716.9
N090.,741.4
N0900,741.4
N0901,741.4
N0902,741.4
N0903,741.4
N0904,741.4
N0905,741.4
N0906,741.4
N0907,741.4
N0908,741.4
N0909,741.4
N090F,741.4
N090H,741.4
N090J,741.4
N090M,741.4
N090P,741.4
N090R,741.4
N090T,741.4
N090U,741.4
N090V,741.4
N090Y,741.4
N090z,741.4
N091.,741.5
N0916,741.5
N0918,741.5
N091D,741.5
N091F,741.5
N091K,741.5
N091M,741.5
N092.,741.6
N092F,741.6
N093.,716.8
N0934,716.8
N094.,745.0
N0940,745.0
N0941,745.0
N0942,745.0
N0943,745.0
N0944,745.0
N0945,745.0
N0946,745.0
N0947,745.0
N0948,745.0
N0949,745.0
N094A,745.0
N094B,745.0
N094C,745.0
N094D,745.0
N094F,745.0
N094G,745.0
N094H,745.0
N094J,745.0
N094K,745.0
N094L,745.0
N094M,745.0
N094P,745.0
N094R,745.0
N094S,745.0
N094T,745.0
N094V,745.0
N094W,745.0
N094z,745.0
N095.,741.2
N0951,741.2
N0952,741.2
N0953,741.2
N0954,741.2
N0955,741.2
N0956,741.2
N0957,741.2
N0959,741.2
N095A,741.2
N095C,741.2
N095F,741.2
N095H,741.2
N095K,741.2
N095L,742.9
N095M,741.2
N095W,741.2
N095z,741.2
N096.,741.0
N096.,716.9
N0960,741.0
N0960,716.9
N0961,741.0
N0961,716.9
N0962,741.0
N0962,716.9
N0964,741.0
N0964,716.9
N0966,741.0
N0966,716.9
N0967,741.0
N0967,716.9
N0969,741.0
N0969,716.9
N096A,741.0
N096A,716.9
N096B,741.0
N096B,716.9
N096C,741.0
N096C,716.9
N096D,741.0
N096D,716.9
N096F,741.0
N096F,716.9
N096G,741.0
N096G,716.9
N096H,741.0
N096H,716.9
N096J,741.0
N096J,716.9
N096K,741.0
N096K,716.9
N096L,741.0
N096L,716.9
N096M,741.0
N096M,716.9
N096N,741.0
N096N,716.9
N096P,741.0
N096P,716.9
N096Q,741.0
N096Q,716.9
N096S,741.0
N096S,716.9
N096T,741.0
N096T,716.9
N096z,741.0
N096z,716.9
N097.,741.3
N0970,741.3
N097z,741.3
N098.,199.0
N099.,741.0
N099.,716.9
N0992,741.0
N0992,716.9
N0997,741.0
N0997,716.9
N0999,741.0
N099C,741.0
N099C,716.9
N09A.,741.0
N09AX,835.0
N09B.,726.1
N09y.,741.0
N09y.,716.9
N09y1,741.0
N09y1,716.9
N09y9,741.0
N09y9,716.9
N09yz,741.0
N09yz,716.9
N09z.,716.9
N09z6,716.9
N09z7,716.9
N09z9,716.9
N09zz,716.9
N0y..,716.0
N0z..,716.9
N0z..,740.9
N1...,760.0
N100.,715.2
N101.,715.3
N102.,715.1
N10y.,715.0
N10yz,715.0
N10z.,715.0
N11..,721.0
N110.,721.1
N1100,721.1
N1101,721.1
N1102,721.1
N112.,721.1
N1123,721.1
N114.,721.1
N1140,721.1
N1142,721.1
N117.,721.8
N118.,721.0
N119.,721.1
N1190,721.1
N1192,721.1
N11B.,721.1
N11B0,721.1
N11C.,721.1
N11D.,721.0
N11D0,721.1
N11D1,721.1
N11D2,721.1
N11E.,721.1
N11F.,721.1
N11y.,721.0
N11z.,721.0
N11z0,721.1
N11zz,721.0
N120.,722.1
N124.,722.3
N125.,722.6
N126.,722.6
N127.,722.6
N128.,722.6
N12A.,722.8
N12D.,722.6
N12z1,722.9
N12z4,722.9
N12z5,722.9
N12z8,722.9
N12zC,722.9
N12zG,710.0
N12zH,722.9
N12zH,765.0
N13..,722.9
N130.,720.0
N1301,720.0
N131.,761.0
N134.,766.0
N135.,723.1
N135z,723.1
N138.,761.0
N13y.,742.9
N13y2,760.0
N13yz,742.9
N13z.,721.8
N13z.,742.9
N14..,721.8
N14..,742.9
N140.,720.0
N1400,720.0
N1401,720.0
N1402,720.0
N1408,720.0
N140z,720.0
N141.,760.0
N142.,760.0
N1420,764.0
N143.,764.0
N1440,766.0
N1441,766.0
N144z,766.0
N145.,760.0
N146.,742.9
N1461,724.9
N1461,721.8
N1463,742.9
N1463,741.0
N1464,742.9
N1464,741.0
N1466,742.9
N146z,742.9
N147.,742.9
N1470,742.9
N1472,742.9
N147z,742.9
N1482,724.9
N1482,721.8
N1484,724.9
N1484,721.8
N1486,724.9
N1486,721.8
N1487,742.9
N1487,741.0
N1488,742.9
N1488,741.0
N1489,742.9
N1489,741.0
N148A,742.9
N148A,741.0
N148B,742.9
N148B,741.0
N149.,742.9
N14A.,760.0
N14y.,760.0
N14z.,721.8
N14z.,742.9
N1y..,721.8
N1y..,742.9
N1y1.,743.4
N1z..,721.8
N1z..,742.9
N2...,729.1
N20..,717.0
N200.,446.5
N21..,726.1
N210.,726.1
N211.,726.1
N211.,726.0
N2110,726.1
N2110,726.0
N2111,726.2
N2112,726.0
N2112,726.1
N2113,726.1
N2113,726.0
N2114,726.1
N2114,726.0
N2115,726.1
N2115,726.0
N2116,726.0
N2117,726.0
N2118,726.0
N211z,726.1
N211z,726.0
N212.,726.0
N2120,726.1
N2121,726.0
N2122,726.0
N2124,726.0
N2125,726.0
N212z,726.0
N213.,726.1
N2130,726.1
N2131,726.0
N2132,726.0
N2133,726.3
N2134,726.0
N2134,726.1
N2135,726.0
N213z,726.1
N2140,729.0
N2141,727.2
N2141,726.1
N2142,726.1
N214z,726.1
N215.,726.1
N2151,726.1
N2152,726.1
N2153,726.1
N2154,726.1
N2155,726.1
N2156,726.1
N2157,726.1
N2159,772.0
N215A,726.1
N215z,726.1
N216.,726.1
N2160,726.1
N2161,727.2
N2162,726.3
N2163,727.2
N2164,726.1
N2165,726.3
N2166,726.1
N2167,726.1
N2168,726.1
N2169,726.1
N216z,726.1
N217.,726.1
N2170,726.1
N2172,726.1
N2173,726.3
N2174,726.3
N2175,726.1
N2176,726.1
N2177,726.4
N2178,726.1
N2179,728.7
N217A,726.4
N217B,726.1
N21y0,958.0
N21y1,958.0
N21z.,726.1
N21z0,726.1
N21z1,726.1
N21z2,726.1
N21z3,743.9
N21z4,743.9
N21z5,743.9
N21z6,743.9
N21z7,743.9
N21zz,726.1
N22..,727.0
N220.,727.1
N2200,727.1
N2202,199.0
N2203,709.7
N2203,1010.0
N2203,727.1
N2204,727.1
N2205,727.1
N2206,727.1
N2207,727.1
N2209,727.1
N220A,727.1
N220B,727.1
N220C,727.1
N220D,727.1
N220E,727.1
N220F,727.1
N220G,709.7
N220G,1010.0
N220G,727.1
N220H,727.1
N220J,727.1
N220K,727.1
N220L,727.1
N220M,727.1
N220Q,727.1
N220R,727.1
N220S,727.1
N220T,727.1
N220V,727.1
N220W,727.1
N220X,727.1
N220Y,727.1
N220z,727.1
N221.,735.3
N2210,735.3
N222.,726.0
N2220,726.1
N2222,726.1
N2225,726.3
N223.,727.0
N2240,727.4
N2241,727.4
N2242,727.4
N2243,727.4
N2244,727.4
N2245,727.4
N2246,727.4
N2247,727.4
N2248,727.4
N2249,727.4
N224A,727.5
N224B,727.4
N224C,727.4
N224D,727.0
N224E,727.4
N224z,727.4
N2251,727.5
N226.,727.6
N2261,726.1
N2261,726.0
N2262,727.6
N2263,727.6
N2264,727.6
N2265,1009.0
N2266,727.6
N2267,727.6
N2269,727.6
N226E,727.6
N226F,1009.0
N226H,727.0
N226K,727.0
N226N,727.6
N226z,727.6
N227.,727.0
N22y.,727.0
N22y0,727.7
N22y1,727.0
N22y4,727.0
N22y5,727.7
N22yK,727.0
N22yM,727.7
N22yN,727.0
N22yz,727.0
N22z.,727.0
N22z.,781.0
N22z.,274.21
N22z.,729.0
N230C,712.0
N230G,712.0
N230J,712.0
N231.,728.1
N2312,728.1
N2314,728.1
N231z,728.1
N232.,728.0
N232.,772.1
N2320,359.2
N2322,728.0
N2322,772.1
N232z,728.0
N232z,772.1
N2330,755.4
N2330,756.0
N2333,772.0
N234.,728.2
N235.,728.2
N236.,728.71
N2360,728.71
N2361,728.71
N2362,728.71
N2363,728.71
N2364,728.71
N2365,728.71
N2366,728.71
N2367,728.71
N2368,728.71
N237.,772.0
N2370,728.7
N2371,728.0
N2372,728.0
N237z,772.0
N238.,772.4
N238.,727.7
N2388,772.4
N2388,727.7
N238J,772.4
N238J,727.7
N238M,772.4
N238M,727.7
N23y.,729.0
N23y.,771.1
N23y1,701.5
N23y2,728.0
N23y3,728.0
N23y4,350.1
N23y7,729.0
N23y7,771.1
N23y9,727.0
N23yA,728.0
N23yB,772.0
N23yC,772.4
N23yC,727.7
N23yD,729.0
N23yE,350.1
N23yz,729.0
N23yz,771.1
N24..,729.0
N240.,729.1
N2400,729.1
N2402,729.1
N2403,729.1
N2407,729.1
N240z,729.1
N2410,770.0
N2411,770.0
N2411,359.2
N2413,770.0
N2420,766.0
N2421,766.0
N2422,766.0
N2423,766.0
N243.,729.3
N243z,729.3
N244.,728.7
N245.,773.0
N2450,773.0
N2451,773.0
N2452,773.0
N2453,773.0
N2454,773.0
N2455,773.0
N2456,773.0
N2457,745.0
N246.,1001.0
N247.,781.0
N2470,729.0
N2470,771.1
N2471,350.1
N2472,350.1
N247z,781.0
N2481,770.0
N24z.,729.0
N2y..,729.1
N2z..,729.1
N3...,742.8
N30..,710.19
N300.,710.11
N3000,710.11
N3001,710.11
N3004,710.11
N3005,710.11
N3006,710.11
N3007,710.11
N3008,710.11
N300A,710.19
N300F,710.11
N300Q,710.11
N300S,710.11
N300X,710.11
N300Y,710.11
N301.,710.12
N3016,710.12
N3017,710.12
N301C,710.19
N301M,710.12
N301z,710.12
N302.,710.19
N3020,710.19
N3021,710.19
N3025,710.19
N3026,710.19
N302C,710.19
N302D,710.19
N302E,710.19
N302G,710.19
N302N,710.19
N302P,710.19
N302Y,710.19
N302b,710.12
N302z,710.19
N303.,710.19
N30z5,710.19
N30z8,710.19
N310.,731.1
N310z,731.1
N312.,731.0
N32..,742.8
N320.,732.1
N3201,732.1
N321.,732.1
N3211,732.1
N3215,732.1
N322.,732.0
N3220,732.0
N3222,732.0
N3233,732.1
N3237,732.1
N323z,732.1
N324.,732.1
N3242,732.1
N3242,736.0
N3243,732.1
N3244,732.1
N3244,736.0
N325.,732.1
N3252,732.1
N3253,732.1
N3255,732.1
N3256,732.1
N3260,732.1
N3262,732.1
N3263,732.1
N327.,732.7
N3270,732.7
N3271,732.7
N327y,732.7
N32y.,732.0
N32y0,732.0
N32z.,732.0
N32z0,732.0
N32z1,732.0
N32z2,732.0
N32z3,732.0
N32zz,732.0
N330.,743.11
N3300,743.11
N330B,743.11
N330C,743.11
N330z,743.11
N3310,743.2
N3311,743.2
N3316,743.2
N331E,743.21
N331F,743.21
N331G,743.21
N331N,743.2
N332.,733.2
N3323,733.2
N3324,733.0
N332z,733.2
N334.,733.4
N3342,733.4
N3343,733.4
N3344,733.4
N3347,733.4
N3349,733.4
N334A,733.4
N334z,733.4
N335.,733.0
N337.,733.0
N3371,733.0
N338.,733.0
N3380,733.8
N3381,733.8
N338z,733.0
N33A.,756.5
N33A0,756.5
N33A1,756.5
N33B.,756.5
N33C.,733.0
N33z.,738.0
N33z0,738.0
N33z4,733.0
N33z5,733.0
N33z7,733.0
N33zC,858.0
N33zD,733.0
N33zF,743.9
N33zG,742.8
N33zH,733.0
N33zJ,733.0
N33zL,710.19
N33zz,738.0
N34..,735.1
N340.,735.1
N341.,735.1
N34z.,735.1
N350.,735.3
N351.,735.2
N352.,735.23
N353.,735.2
N354.,735.21
N355.,735.2
N356.,755.1
N357.,735.2
N358.,735.21
N359.,735.2
N35A.,735.2
N35B.,735.2
N35C.,735.21
N35y.,735.2
N35z.,735.2
N3605,736.0
N3606,736.0
N361.,736.2
N362.,736.2
N3621,736.2
N3622,736.2
N3623,736.0
N3623,739.0
N363.,736.0
N3632,736.0
N364.,736.0
N3640,736.0
N365.,736.0
N366.,736.0
N367.,735.0
N3671,736.0
N3672,736.0
N3673,735.0
N3674,736.0
N3675,735.0
N3679,736.0
N367E,739.0
N367L,735.0
N367z,735.0
N368.,736.0
N3682,742.9
N369.,736.0
N369.,739.0
N36A.,736.0
N36y.,736.0
N36y0,736.0
N36y2,738.0
N36y3,736.0
N36y5,736.0
N36y9,736.0
N36yA,736.2
N36yC,736.0
N36yD,741.0
N36yL,735.2
N36z.,736.0
N37..,737.0
N370.,737.1
N371.,721.8
N371.,724.9
N371.,737.1
N3710,737.1
N371z,721.8
N371z,724.9
N371z,737.1
N3722,737.2
N373.,737.3
N3730,737.3
N3731,737.3
N3734,737.3
N3735,737.3
N3736,737.3
N3737,737.3
N373z,737.3
N374.,737.0
N3740,737.0
N3741,721.8
N3741,724.9
N3741,737.1
N3743,737.3
N3746,721.8
N3746,724.9
N3746,737.1
N374A,737.3
N374X,721.8
N374X,724.9
N374X,737.1
N37z.,737.0
N37zz,737.0
N38..,738.0
N380.,738.0
N381.,738.0
N383.,738.0
N3830,738.0
N3833,738.0
N384.,738.4
N3840,738.4
N3842,738.4
N385.,737.0
N386.,738.0
N388.,738.4
N38y0,736.0
N396.,738.0
N3y..,738.0
N3y0.,738.0
N3y00,769.0
N3y01,830.0
N3y05,720.0
N3y07,720.0
N3z..,738.0
Ny...,738.0
Ny2..,729.0
Nyu03,711.2
Nyu03,711.0
Nyu12,714.1
Nyu19,274.2
Nyu1B,716.0
Nyu2.,716.9
Nyu25,740.11
Nyu2D,716.9
Nyu30,735.2
Nyu31,735.21
Nyu32,735.2
Nyu33,735.0
Nyu3C,742.9
Nyu41,446.5
Nyu46,709.6
Nyu4F,709.6
Nyu51,721.8
Nyu51,724.9
Nyu51,737.1
Nyu53,737.3
Nyu55,737.3
Nyu56,724.9
Nyu56,721.8
Nyu5A,737.2
Nyu64,721.1
Nyu70,722.1
Nyu7B,722.9
Nyu80,770.0
Nyu81,728.1
Nyu84,728.0
Nyu84,772.1
Nyu8B,359.2
Nyu91,727.1
Nyu97,727.0
NyuA.,729.0
NyuA0,726.1
NyuA1,726.1
NyuA5,727.4
NyuA6,727.2
NyuA7,727.0
NyuA8,728.7
NyuAJ,726.1
NyuB.,743.9
NyuB6,733.2
NyuBC,733.0
NyuC5,733.4
NyuC7,731.0
NyuD.,742.8
NyuD3,732.0
Nz...,738.0
P0...,752.1
P00..,752.1
P1...,752.11
P10..,752.11
P101.,747.1
P101.,752.11
P1010,747.1
P1010,752.11
P1031,752.11
P1132,752.11
P114.,752.11
P1143,752.11
P116.,752.11
P1161,752.11
P1z..,752.11
P203.,752.1
P22A.,752.0
P23..,752.2
P2301,752.2
P244.,752.2
P250.,752.2
P25y.,752.2
P25y1,752.2
P2x1.,752.2
P2x2.,752.2
P2x6.,752.2
P2x7.,752.2
P2xz1,753.0
P2y0.,752.0
P3...,753.0
P31..,753.0
P3100,753.0
P3101,753.0
P32..,753.0
P3200,753.0
P3221,753.0
P33..,753.1
P330.,753.1
P3310,753.1
P3311,753.1
P3321,753.1
P333.,753.1
P337.,753.1
P33y0,753.1
P33z.,753.1
P34..,753.0
P341.,753.0
P342.,753.0
P343.,753.0
P3440,753.0
P3442,753.0
P345.,753.0
P3450,753.0
P345z,753.0
P350.,753.2
P3500,753.2
P350z,753.2
P351.,753.2
P352.,753.2
P354.,753.2
P3552,753.2
P355z,753.2
P356.,753.2
P356z,753.2
P3570,753.2
P357z,753.2
P358.,753.2
P3580,753.2
P360.,749.0
P3612,749.0
P364.,749.0
P3643,749.0
P3644,749.0
P36zz,753.0
P3y..,753.0
P3y0.,270.1
P40..,749.0
P400.,749.0
P4020,749.0
P4021,749.0
P40z.,749.0
P40zz,749.0
P41..,749.0
P410.,749.0
P413.,749.0
P42..,749.0
P421.,749.0
P422.,749.0
P423.,749.0
P42z0,749.0
P43..,749.0
P44..,749.0
P440.,749.0
P441.,749.0
P443.,749.0
P4430,749.0
P4431,749.0
P444.,749.0
P4z..,749.0
P5...,747.11
P51..,747.11
P52..,747.11
P54..,747.11
P540.,747.11
P541.,747.11
P543.,415.2
P544.,747.11
P545.,747.11
P54y.,747.11
P54z.,747.11
P55..,747.11
P550.,747.11
P551.,747.11
P55y.,747.11
P56z0,747.11
P56z2,747.11
P6...,747.1
P60..,747.12
P602.,747.12
P602z,747.12
P62..,747.12
P63..,747.12
P640.,747.12
P641.,747.12
P66..,747.12
P68..,747.1
P6y..,747.1
P6y0.,747.11
P6y1.,747.1
P6y2.,747.12
P6y4.,747.1
P6y4z,747.1
P6y5.,747.1
P6y51,747.1
P6y60,747.1
P6y7.,747.1
P6yy.,747.1
P6yy2,747.1
P6yyz,747.1
P6z..,747.1
P6z3.,747.1
P70..,747.13
P71..,747.13
P72..,747.13
P721.,747.13
P73..,747.13
P732.,747.13
P737.,747.13
P741.,747.13
P74z2,747.13
P76..,747.2
P761.,747.2
P764.,747.2
P766.,447.0
P768.,747.0
P7690,747.2
P76A.,747.2
P76D.,447.0
P76E.,747.2
P76yz,747.2
P77..,747.0
P7y01,747.2
P7y02,747.2
P7y0y,747.2
P7yzz,747.0
P81..,749.0
P810.,749.0
P814.,749.0
P817.,749.0
P81z.,749.0
P82..,748.0
P8310,748.0
P8311,748.0
P8312,748.0
P83y3,748.0
P83y9,656.2
P83yB,748.0
P83yy,748.0
P841.,748.0
P843.,748.0
P851.,748.0
P852.,748.0
P86..,748.0
P8y3.,748.0
P9...,749.1
P90..,749.1
P902.,749.1
P90z.,749.1
P91..,749.1
P92..,749.1
PA...,750.1
PA0..,750.13
PA1..,750.13
PA13.,750.13
PA14.,750.13
PA15.,750.13
PA1z.,750.13
PA22.,750.13
PA22.,750.1
PA25z,750.13
PA26.,750.13
PA29.,750.13
PA29.,750.1
PA2A.,750.13
PA31.,750.11
PA34.,750.11
PA3z.,750.14
PA4..,750.14
PA42.,750.14
PA45.,750.14
PA4z.,750.14
PA5..,750.5
PA51.,750.5
PA52.,750.5
PA5z.,750.5
PA6..,750.15
PA7..,750.15
PA73.,750.15
PA7z.,750.15
PAz0.,750.1
PAz1.,750.14
PB0..,750.21
PB00.,750.21
PB12.,750.21
PB2..,750.21
PB24z,750.21
PB25.,750.21
PB26.,750.21
PB30.,750.21
PB31.,750.21
PB41.,750.21
PB41z,750.21
PB5..,750.21
PB50.,750.21
PB52z,750.21
PB54.,750.21
PB58.,750.21
PB5B.,750.21
PB5z.,750.21
PB6..,750.22
PB602,750.22
PB614,750.22
PB62.,750.22
PB620,750.22
PB633,750.22
PB6y9,750.22
PB6yw,750.22
PB6yz,750.22
PB7y.,750.22
PB7z.,750.22
PC0..,751.11
PC00.,751.11
PC04.,751.11
PC0y.,751.11
PC111,751.11
PC112,751.11
PC2..,751.11
PC21.,751.11
PC3..,751.11
PC33.,751.11
PC34.,751.11
PC35.,751.11
PC3z.,751.11
PC42.,751.11
PC43.,751.11
PC4y4,751.11
PC4y8,751.11
PC4yC,751.11
PC4yD,751.11
PC4yw,751.11
PC5..,751.12
PC50.,751.12
